blogger_id,age,is_teen,gender,job,n_posts,avg_word_len,first_person_rate,school_token_rate,birthday_token_rate,exclaim_rate,slang_emoji_rate,keyword_teen_flag,pct_active_school_hours,pct_active_evening,pct_active_late_night,weekend_weekday_session_ratio,sessions_per_day,avg_session_minutes,friend_count,account_age_days,share_short_video_views,share_news_views,night_notification_open_rate,label_teen
B4067045,24,False,male,HumanResources,3,3.9136480814893537,0.12086726498446004,0.0,0.0,0.0014814814814814814,0.0,0,0.279,0.5772,0.1257,1.379,2.99,19.9,327,1658,0.2737,0.3406,0.0224,0
B4067087,39,False,female,Education,3,4.4674441065263855,0.05654008438818566,0.004166666666666667,0.0,0.0018113912231559292,0.002109704641350211,1,0.2668,0.2815,0.0818,1.203,3.53,29.8,166,2082,0.3531,0.2386,0.102,0
B4067116,38,False,female,Education,3,4.177236342389716,0.08570562967290984,0.00437389770723104,0.0,0.001568986568986569,0.0,1,0.1996,0.502,0.1273,1.39,5.35,16.5,210,361,0.4281,0.074,0.4055,0
B4067143,16,True,male,indUnk,3,3.7639619601379177,0.09691675591811243,0.0,0.0,0.0009950248756218905,0.004662004662004662,0,0.3281,0.2788,0.3737,1.429,8.1,24.3,700,246,0.4833,0.0567,0.3208,1
B4068076,17,True,male,Student,2,4.770136228182205,0.06117496807151979,0.0,0.0,0.0005555555555555556,0.0,0,0.1807,0.4294,0.3202,1.679,9.54,21.5,481,954,0.5759,0.1243,0.2931,1
B4068315,16,True,female,Arts,3,3.739064112682897,0.12104102159350778,0.0018315018315018317,0.0,0.0019617419617419616,0.0018416206261510127,1,0.2728,0.5219,0.1884,1.977,7.59,14.9,313,1038,0.3085,0.1404,0.2241,1
B4069038,16,True,female,indUnk,3,3.9983682135648544,0.07159251448718318,0.0,0.0,0.006296296296296296,0.013349653253090302,0,0.1301,0.3149,0.2539,1.325,7.47,39.5,334,312,0.4885,0.3959,0.3568,1
B4069229,42,False,male,Communications-Media,1,4.931034482758621,0.034482758620689655,0.0,0.0,0.0,0.006896551724137931,0,0.4162,0.2486,0.1774,1.232,8.4,29.5,493,1991,0.4218,0.2282,0.2154,0
B4070059,17,True,male,indUnk,2,4.236526946107785,0.09281437125748503,0.0,0.0,0.0,0.0,0,0.2025,0.4996,0.1853,0.595,3.77,30.2,474,847,0.5028,0.0295,0.1938,1
B4070471,16,True,female,Non-Profit,2,3.652739647677877,0.10675474719743766,0.005376344086021506,0.0,0.0033333333333333335,0.0,1,0.1524,0.1971,0.1949,1.684,6.64,37.2,755,1136,0.5586,0.1175,0.2159,1
B4070641,14,True,male,Student,3,4.0563608306486465,0.06235307393190939,0.00186219739292365,0.0,0.007958359889526237,0.00749063670411985,1,0.077,0.4249,0.031,1.008,7.42,18.8,152,183,0.795,0.1356,0.1475,1
B4071109,13,True,male,Student,3,3.851230504158375,0.036434716605613815,0.0078005488410112685,0.0,0.01374434905229978,0.003997175648344283,1,0.1611,0.5516,0.0732,1.107,8.81,18.5,340,561,0.4447,0.1033,0.2208,1
B4071439,26,False,male,Technology,3,4.485857393416082,0.02694954128440367,0.0,0.0,0.008992267398353704,0.0,0,0.4924,0.2794,0.1021,1.173,5.45,16.1,37,2573,0.1398,0.2435,0.2368,0
B4071919,25,False,female,indUnk,3,4.280537004857827,0.053493475276804474,0.003933992480155967,0.0019960079840319364,0.00037037037037037035,0.0,1,0.1373,0.2676,0.1446,1.29,3.55,9.3,397,3293,0.2439,0.0523,0.1026,0
B4071938,16,True,male,BusinessServices,3,3.617972911036303,0.05532287775898795,0.0025445292620865138,0.0,0.005639890001874099,0.0,1,0.1626,0.2832,0.1928,1.35,14.4,20.7,155,566,0.4704,0.1099,0.4675,1
B4072007,24,False,female,indUnk,3,4.018628978002147,0.038348082595870206,0.0,0.0,0.001330671989354624,0.0,0,0.3118,0.1046,0.1638,0.487,4.85,22.8,417,1957,0.2998,0.4613,0.1798,0
B4072259,24,False,female,indUnk,3,3.7934396624690674,0.07993756366933512,0.0056179775280898875,0.0,0.0011111111111111111,0.0,1,0.4541,0.4091,0.1206,1.172,4.24,10.4,506,3126,0.3962,0.0858,0.1425,0
B4073027,33,False,female,Transportation,1,4.096385542168675,0.10240963855421686,0.0,0.0,0.0,0.0,0,0.2712,0.2341,0.1615,0.868,6.72,12.0,526,2528,0.1884,0.2567,0.0482,0
B4073584,37,False,male,Technology,3,4.353525450584274,0.04028272925331749,0.0,0.0,0.001851851851851852,0.0,0,0.2846,0.2,0.1678,0.979,6.93,13.9,276,1157,0.1866,0.0996,0.0759,0
B4074068,27,False,male,Government,3,4.577714583101,0.036256644734396486,0.0,0.0,0.0014903129657228018,0.0,0,0.1491,0.4782,0.01,1.549,3.91,18.2,678,515,0.6247,0.01,0.136,0
B4074662,16,True,female,indUnk,3,3.7669909234155043,0.09880633798231564,0.001893939393939394,0.0,0.004709784411276949,0.012334887334887334,1,0.1829,0.5379,0.2451,1.019,5.2,39.1,499,1192,0.6519,0.226,0.3358,1
B4074709,33,False,male,Technology,3,3.847063664154143,0.09089171117556688,0.0,0.005012531328320802,0.0,0.0,1,0.357,0.1393,0.0234,1.595,5.83,15.3,40,81,0.1299,0.2286,0.0188,0
B4075053,26,False,male,Technology,3,4.366411498996306,0.07054651034584145,0.0,0.0,0.0019062419062419063,0.004042779962512404,0,0.4788,0.0534,0.2481,0.798,4.92,17.8,576,3473,0.3267,0.2879,0.0311,0
B4075308,15,True,female,Student,2,4.049648030323541,0.062406931095167185,0.0030120481927710845,0.0,0.0005555555555555556,0.0030120481927710845,1,0.1252,0.5154,0.1008,1.491,7.82,2.0,349,311,0.7738,0.1173,0.5202,1
B4075597,13,True,female,Student,3,3.388299784881393,0.062015922343317625,0.0,0.0,0.006035215543412264,0.02531153291865858,0,0.3458,0.5553,0.0824,1.888,9.27,36.0,663,75,0.4124,0.0451,0.1235,1
B4075948,27,False,male,Education,3,4.384947299077734,0.0734566158479202,0.0,0.0,0.0,0.0,0,0.3062,0.2265,0.2454,0.651,5.07,12.3,201,2716,0.1151,0.2872,0.0713,0
B4076214,23,False,female,indUnk,3,3.76718954248366,0.14549019607843136,0.0,0.0,0.0011918951132300357,0.0,0,0.5514,0.3772,0.0514,0.642,0.82,26.1,53,3200,0.4665,0.2656,0.2225,0
B4077075,36,False,female,Government,3,3.676831068356492,0.09466760192395786,0.0,0.001736111111111111,0.0,0.0,1,0.4037,0.3188,0.1088,0.963,4.17,23.3,127,2085,0.1653,0.1497,0.1366,0
B4077130,24,False,female,Engineering,3,4.422860410030221,0.07978926733643715,0.0,0.0,0.0032599837000814994,0.0,0,0.3627,0.4907,0.0413,0.783,5.63,16.7,545,835,0.5195,0.3159,0.2132,0
B4077246,14,True,female,Student,3,3.591169907429775,0.12998482629187647,0.009466775549708132,0.0032362459546925564,0.0068317501469191315,0.009587756706892901,1,0.1604,0.5089,0.1825,2.048,5.74,26.0,466,314,0.2936,0.01,0.1605,1
B4080044,17,True,female,Arts,3,3.722360109328642,0.07826276312344052,0.0018018018018018018,0.0,0.0,0.0,1,0.4931,0.224,0.1173,1.488,7.19,24.5,89,3329,0.1438,0.4145,0.1786,1
B4080327,26,False,female,Technology,3,4.00191570881226,0.09923371647509578,0.0,0.0,0.006742581090407177,0.0,0,0.33,0.2707,0.0929,1.453,7.25,18.6,422,3056,0.4716,0.4748,0.0192,0
B4080916,27,False,male,Communications-Media,3,4.368631096238459,0.058932887153746054,0.006060606060606061,0.0,0.0011111111111111111,0.0,1,0.3229,0.3483,0.0199,1.077,5.33,13.1,380,3196,0.2447,0.1635,0.2266,0
B4081607,17,True,male,Student,3,3.763512013918277,0.036470588235294116,0.006666666666666667,0.0,0.009114223738477431,0.004796163069544365,1,0.3238,0.3734,0.1436,1.082,7.61,32.3,737,826,0.4932,0.1195,0.2957,1
B4082563,14,True,female,indUnk,3,4.315369871218928,0.05286612758310871,0.0,0.0,0.0017006802721088435,0.0,0,0.2136,0.4678,0.1868,0.999,6.78,46.8,222,846,0.5451,0.107,0.0139,1
B4086960,25,False,female,indUnk,3,4.140408275628402,0.10233890265336805,0.0,0.0,0.007993331047603683,0.006289308176100628,0,0.3882,0.2431,0.1396,1.017,2.84,30.4,579,2639,0.2099,0.3421,0.0249,0
B4087161,36,False,male,Technology,2,4.403125943823618,0.061046511627906974,0.0,0.0,0.0,0.0,0,0.3815,0.3645,0.077,1.331,1.22,11.7,212,2320,0.3967,0.241,0.01,0
B4088418,35,False,male,Education,3,4.432364341085271,0.03333333333333333,0.0,0.0,0.0023980815347721825,0.0,0,0.1957,0.3384,0.2282,1.09,7.23,14.0,523,1493,0.5093,0.2611,0.1523,0
B4088664,23,False,male,Manufacturing,3,4.417431572075191,0.04114490161001789,0.0,0.0,0.001008079074993573,0.0,0,0.2871,0.1783,0.0677,0.992,5.07,17.9,60,1648,0.2225,0.091,0.0472,0
B4088823,15,True,female,Student,3,3.732371794871795,0.1266025641025641,0.0,0.0,0.13439939325766098,0.0,0,0.2171,0.4573,0.01,0.73,4.91,30.6,99,414,0.4,0.2065,0.2949,1
B4089074,14,True,female,Student,3,3.809383306751728,0.09279638490164806,0.0,0.0,0.02369748323233013,0.0025252525252525255,0,0.1412,0.3292,0.1578,1.392,8.92,30.2,749,594,0.7235,0.2133,0.2266,1
B4089465,27,False,female,Internet,3,4.359870369448913,0.06254757021040545,0.0,0.0,0.0011177545258262745,0.0,0,0.3843,0.3509,0.0729,0.877,6.71,21.3,174,2814,0.2402,0.2965,0.1779,0
B4089475,41,False,male,Marketing,3,4.161742142196349,0.060459396647036256,0.0,0.0,0.0008472420918772851,0.002331002331002331,0,0.2428,0.3704,0.1567,0.616,2.26,23.1,226,987,0.1625,0.4164,0.1301,0
B4089504,13,True,male,indUnk,2,4.614035087719298,0.04449760765550239,0.0,0.0,0.0,0.0,0,0.3649,0.4011,0.2142,1.241,6.54,17.0,46,1106,0.653,0.1576,0.4073,1
B4090275,27,False,female,Transportation,3,4.009420719001557,0.06985606133464263,0.0,0.0,0.004074074074074075,0.0,0,0.3778,0.367,0.1228,1.354,0.87,12.2,478,315,0.3552,0.3463,0.1499,0
B4090486,25,False,female,Education,3,4.418092870818188,0.08120986246733318,0.0,0.0,0.00175135236680201,0.0,0,0.292,0.3595,0.2269,0.723,6.18,8.4,206,2576,0.1504,0.3526,0.1617,0
B4090749,24,False,female,indUnk,3,4.182445759368837,0.1016874863028709,0.0019723865877712033,0.0019723865877712033,0.0011111111111111111,0.0,1,0.2818,0.2015,0.2063,1.47,7.78,12.7,496,2028,0.262,0.4089,0.15,0
B4091005,27,False,female,indUnk,3,4.134337079322109,0.06382842423261585,0.0,0.0,0.0035730222477210432,0.0,0,0.3198,0.2327,0.1019,0.3,2.82,16.6,439,541,0.1125,0.2847,0.2131,0
B4091880,42,False,male,Transportation,3,4.808310772368822,0.018666152329518668,0.0,0.0,0.0014814814814814814,0.0,0,0.5166,0.247,0.097,1.162,1.48,24.4,416,1494,0.3397,0.3355,0.1207,0
B4092295,17,True,female,indUnk,3,3.2216931216931215,0.16153439153439153,0.0,0.0,0.00037037037037037035,0.0,0,0.2196,0.4927,0.2709,1.312,7.93,16.0,138,987,0.4372,0.4231,0.0795,1
B4092499,13,True,male,Student,3,3.7925396825396827,0.07333333333333333,0.012380952380952381,0.0,0.0,0.03301587301587302,1,0.0651,0.455,0.0423,1.299,6.67,32.3,797,468,0.4379,0.01,0.3578,1
B4093484,14,True,male,Student,3,4.106469060482438,0.07756165239442832,0.0,0.0,0.0011111111111111111,0.0,0,0.0682,0.4543,0.1027,1.864,6.29,38.1,573,1395,0.2418,0.2146,0.2243,1
B4093833,16,True,female,Chemicals,3,3.5740282902143505,0.0801905335161385,0.0,0.0,0.0087822368536164,0.006472491909385113,0,0.2602,0.3021,0.2134,1.761,6.54,34.0,660,1297,0.6124,0.1546,0.185,1
B4093974,14,True,male,indUnk,3,3.8585111293363377,0.0719767247621488,0.0036429872495446266,0.00186219739292365,0.0007407407407407407,0.0,1,0.1341,0.2915,0.1403,1.216,4.87,36.5,304,640,0.3708,0.0333,0.1262,1
B4094338,16,True,female,Science,3,3.761317144716093,0.03238826214973368,0.0055248618784530384,0.0,0.0,0.013663281172461706,1,0.3544,0.4726,0.0809,0.721,5.35,18.2,121,1775,0.4621,0.2927,0.1782,1
B4095054,23,False,female,indUnk,3,3.8459043852136117,0.06395251240919021,0.0,0.0,0.005555555555555556,0.003693472478002865,0,0.7561,0.1331,0.0909,0.879,8.82,12.2,287,2425,0.2412,0.1552,0.2013,0
B4096193,24,False,male,indUnk,3,4.059022659022659,0.02921102921102921,0.0,0.0,0.007042796833302095,0.0,0,0.1598,0.2303,0.167,1.05,9.74,15.6,182,3304,0.2922,0.2658,0.1283,0
B4096204,17,True,female,indUnk,1,3.8715083798882683,0.12290502793296089,0.0,0.0,0.008888888888888889,0.0111731843575419,0,0.0731,0.6767,0.0962,1.561,3.8,31.5,501,502,0.5953,0.3158,0.2912,1
B4096843,36,False,male,Arts,2,4.740912933220626,0.005917159763313609,0.0,0.0,0.0,0.0,0,0.2836,0.5811,0.1164,1.119,4.12,18.6,575,235,0.3042,0.0566,0.3475,0
B4097247,15,True,female,indUnk,3,3.844175149175149,0.03501462501462502,0.0,0.007575757575757576,0.0044444444444444444,0.005497542997542998,1,0.1008,0.2084,0.2924,1.106,6.2,17.1,50,582,0.5733,0.1888,0.2141,1
B4097391,16,True,female,indUnk,3,3.91713513923107,0.05910126994464344,0.0,0.0020080321285140565,0.0007407407407407407,0.008032128514056226,1,0.0242,0.4191,0.1269,0.65,2.37,23.3,280,882,0.4728,0.2196,0.1678,1
B4097772,13,True,male,indUnk,3,3.983363209560393,0.10483141271873668,0.0,0.0,0.022711149738698408,0.0,0,0.2554,0.01,0.01,1.087,2.34,2.0,299,503,0.5363,0.2687,0.1742,1
B4098124,17,True,male,Student,3,3.8320303221273435,0.051160942562941424,0.0,0.0,0.0011111111111111111,0.01136205794927355,0,0.3498,0.4612,0.0743,1.825,8.0,32.7,55,434,0.5634,0.0452,0.2794,1
B4100189,17,True,male,indUnk,3,3.8581542562052307,0.04229551890721306,0.0,0.0,0.005992489149744766,0.022413793103448276,0,0.1994,0.4654,0.1164,0.964,8.39,14.4,167,420,0.3527,0.0919,0.3947,1
B4102144,16,True,male,indUnk,3,3.9839508452572328,0.0767004582089389,0.0019047619047619048,0.0,0.0014814814814814818,0.0,1,0.1422,0.3014,0.1778,1.886,8.25,26.5,513,147,0.6603,0.1833,0.3712,1
B4102345,33,False,female,HumanResources,3,3.830409654393185,0.08649408006072956,0.0,0.0,0.0020833333333333333,0.004975124378109453,0,0.3996,0.1954,0.0666,1.416,2.58,16.9,299,3733,0.3288,0.4219,0.2592,0
B4103134,16,True,female,Student,2,3.9304173948111307,0.11881637316843661,0.0,0.0,0.006187214611872147,0.0029069767441860465,0,0.175,0.4786,0.2451,0.885,4.25,22.6,352,843,0.3222,0.1021,0.399,1
B4103519,16,True,male,Student,2,4.733290870488323,0.0,0.0,0.0,0.0,0.0,0,0.1726,0.4847,0.0532,0.899,9.64,20.9,444,838,0.4806,0.2522,0.1603,1
B4104201,25,False,male,Sports-Recreation,3,4.063310514240111,0.09481429588417468,0.0,0.0,0.001565823248991566,0.0,0,0.282,0.5233,0.1788,1.211,4.48,29.7,341,1116,0.4586,0.1198,0.3858,0
B4104714,27,False,female,Arts,3,4.069074605289303,0.056279430768430616,0.0038314176245210726,0.0,0.0011111111111111111,0.0,1,0.4586,0.3919,0.132,1.112,3.62,19.8,50,2038,0.3525,0.2676,0.0881,0
B4105918,17,True,female,Communications-Media,3,4.014486975013291,0.027777777777777776,0.0,0.0,0.012434781923361863,0.008771929824561403,0,0.1148,0.5131,0.2161,0.925,4.99,15.2,354,447,0.5885,0.1066,0.306,1
B4106072,15,True,female,indUnk,3,4.034648045835891,0.06540694700225087,0.0,0.0,0.0007407407407407407,0.0020833333333333333,0,0.1752,0.2951,0.1941,1.72,4.33,20.7,306,1185,0.519,0.0165,0.2271,1
B4107436,16,True,male,Student,3,3.751100375738057,0.05766237251744497,0.0,0.0,0.0022222222222222222,0.0,0,0.1323,0.2112,0.1843,1.962,6.4,19.6,87,916,0.6135,0.1122,0.0981,1
B4107460,17,True,male,Student,3,3.9633849738391103,0.07970455186652817,0.005963143923363982,0.0,0.0013536545394952474,0.0,1,0.205,0.3568,0.0761,1.318,7.92,12.1,723,265,0.3456,0.0437,0.2005,1
B4108247,33,False,male,Consulting,3,3.937863577863578,0.10882882882882883,0.0,0.0,0.002962962962962963,0.0,0,0.434,0.5186,0.0279,1.212,4.41,16.2,135,1779,0.098,0.2743,0.1906,0
B4108822,23,False,male,indUnk,2,4.4698196540301804,0.0514124033860876,0.0,0.0,0.00471326164874552,0.0034965034965034965,0,0.4735,0.2507,0.09,0.622,5.38,24.4,593,651,0.2551,0.0483,0.1612,0
B4109616,26,False,female,indUnk,3,4.268358225211087,0.090027729343041,0.0,0.0,0.001851851851851852,0.0,0,0.1592,0.3021,0.0934,0.894,5.15,19.0,124,4346,0.2372,0.2859,0.165,0
B4110093,24,False,male,Advertising,3,4.615892429811493,0.050183426435811335,0.0,0.0,0.00037037037037037035,0.0,0,0.4167,0.3176,0.1147,0.865,2.72,14.6,86,2666,0.1955,0.271,0.1328,0
B4110425,17,True,female,indUnk,3,3.6930171277997363,0.04265480895915679,0.0,0.001893939393939394,0.002962962962962963,0.00922266139657444,1,0.07,0.6134,0.1921,1.334,3.88,20.0,530,499,0.4803,0.0881,0.2322,1
B4110540,25,False,female,Manufacturing,3,3.8995501574448945,0.12424651372019795,0.0,0.0,0.0,0.0,0,0.5108,0.3073,0.1636,1.128,3.75,14.8,538,1423,0.8923,0.42,0.1722,0
B4110610,17,True,male,indUnk,3,4.025678328957018,0.08500549996451635,0.005862193362193363,0.0,0.0,0.0,1,0.1543,0.36,0.1974,1.565,6.45,27.1,96,781,0.5117,0.0998,0.1949,1
B4111401,17,True,female,Student,3,4.071686967671032,0.07930111630084155,0.0,0.0,0.0025925925925925925,0.0,0,0.2072,0.3292,0.0892,1.385,5.56,36.7,404,540,0.5129,0.1238,0.3245,1
B4111770,16,True,female,Student,2,4.273175542406312,0.1135736058812982,0.0,0.0,0.0005555555555555556,0.0,0,0.2642,0.3875,0.0426,0.903,8.75,7.4,778,233,0.4514,0.1225,0.1991,1
B4112201,13,True,male,Student,2,3.629496402877698,0.0,0.0,0.0,0.005050505050505051,0.5,0,0.2036,0.4081,0.256,1.495,5.5,14.5,95,132,0.3899,0.1851,0.2837,1
B4112240,24,False,female,Engineering,3,3.9874095315861786,0.07729476112709645,0.0,0.0,0.0044444444444444444,0.017314526790574696,0,0.3539,0.5144,0.0221,0.716,3.67,28.4,37,3279,0.0797,0.2276,0.0309,0
B4112461,16,True,female,indUnk,3,3.566358634015206,0.07430643648226712,0.0,0.0019047619047619048,0.0007407407407407407,0.010634127217485053,1,0.3022,0.2636,0.1713,1.754,2.23,29.7,284,4306,0.4348,0.3022,0.2764,1
B4112600,24,False,female,Tourism,3,4.019162479107586,0.06851032719460542,0.0,0.0,0.004744366212682349,0.0,0,0.4238,0.0713,0.1153,1.079,4.51,13.0,407,476,0.01,0.2913,0.1597,0
B4113339,34,False,female,indUnk,3,3.7279214364049995,0.06951174194016187,0.0,0.0,0.019926872516865316,0.0,0,0.3228,0.5034,0.0307,0.85,6.11,19.1,215,1918,0.3101,0.3897,0.1937,0
B4113362,15,True,female,Student,3,4.668777061540411,0.06889584493903139,0.0,0.0,0.0,0.0022371364653243847,0,0.1052,0.2858,0.2055,1.542,10.2,10.8,578,365,0.4831,0.1043,0.0951,1
B4113926,17,True,female,indUnk,3,4.3029360501900085,0.08353300216200184,0.0,0.0,0.03575498575498576,0.002044989775051125,0,0.2236,0.5995,0.1599,0.824,7.75,3.1,114,1354,0.5862,0.0155,0.2445,1
B4113937,15,True,male,Student,3,4.3946621927131675,0.03566550058304181,0.014442778610694651,0.0,0.0009248463186839412,0.0077128102615358985,1,0.1752,0.2993,0.1206,1.059,8.69,9.9,775,732,0.5856,0.2219,0.3329,1
B4114280,15,True,female,indUnk,2,3.9053252629004644,0.11268036194668624,0.0028735632183908046,0.0,0.0022222222222222222,0.0,1,0.0512,0.5804,0.1517,1.488,8.24,23.1,593,314,0.5602,0.1384,0.1769,1
B4114756,14,True,male,indUnk,3,4.183731541397047,0.03433714949394392,0.0022675736961451248,0.0,0.006000856319327657,0.0,1,0.1869,0.4227,0.2323,1.568,5.09,32.7,304,788,0.8005,0.0873,0.0866,1
B4114844,23,False,male,indUnk,2,3.8572957839262187,0.12467061923583664,0.0,0.0,0.0,0.0,0,0.5658,0.2499,0.1654,0.892,5.58,22.4,275,1025,0.4287,0.01,0.1438,0
B4115327,14,True,female,indUnk,3,3.551125755885185,0.11585629907122426,0.0,0.0,0.00078064012490242,0.0016750418760469012,0,0.136,0.2902,0.0134,1.887,5.25,22.7,465,833,0.4208,0.1152,0.3079,1
B4115759,16,True,female,Student,3,5.438009342079109,0.04576624925462134,0.004074736632876168,0.0,0.0003866976024748646,0.0,1,0.2428,0.2787,0.2284,0.595,6.63,27.6,74,1002,0.494,0.0806,0.257,1
B4115891,24,False,male,Student,3,4.043578930733257,0.056852751768006006,0.005649717514124294,0.0,0.002583979328165375,0.0,1,0.1348,0.2594,0.0731,0.599,6.18,20.8,573,2393,0.168,0.3053,0.0321,0
B4115958,16,True,male,Communications-Media,3,4.3397972498243504,0.004090133493927532,0.0,0.0,0.006230936819172114,0.0,0,0.2101,0.4335,0.1496,1.387,7.53,15.0,452,1132,0.6582,0.1758,0.2375,1
B4116037,23,False,male,indUnk,3,3.7141773324268663,0.007054673721340388,0.0,0.003527336860670194,0.0014814814814814814,0.0,1,0.4319,0.4239,0.1272,1.286,7.52,9.3,70,921,0.5324,0.2788,0.1032,0
B4116071,26,False,male,Arts,3,4.7265993265993265,0.014590347923681255,0.0,0.0,0.0004591368227731864,0.0024691358024691358,0,0.3843,0.4009,0.1978,1.379,3.75,15.8,202,3374,0.3096,0.2839,0.2168,0
B4116577,36,False,female,Student,1,4.0520231213872835,0.08092485549132948,0.0,0.0,0.0,0.0,0,0.4834,0.3325,0.1653,1.291,5.39,4.7,191,2160,0.3729,0.3643,0.1782,0
B4116584,16,True,male,Museums-Libraries,3,3.5982968133927993,0.09222739318725358,0.0,0.0,0.0028095008897056676,0.0,0,0.2615,0.3513,0.1152,0.861,4.79,12.5,200,2385,0.3697,0.3122,0.01,1
B4117346,25,False,female,indUnk,3,3.9303334570464656,0.06822277725952006,0.014675052410901467,0.0,0.005185185185185186,0.0,1,0.3174,0.2101,0.2144,0.525,2.67,8.7,464,4038,0.4842,0.3404,0.0515,0
B4117526,39,False,male,indUnk,3,4.898923879316036,0.0,0.0,0.0,0.0,0.0,0,0.0606,0.4823,0.3033,1.287,7.09,8.9,79,675,0.2241,0.136,0.243,0
B4117575,16,True,female,Government,3,4.283888293557773,0.09169587509953192,0.0,0.0,0.00037037037037037035,0.0,0,0.1847,0.3331,0.0206,1.852,4.54,9.0,209,568,0.282,0.1516,0.2396,1
B4117634,23,False,male,Arts,3,5.176080144101463,0.0,0.0,0.0,0.0,0.0,0,0.2199,0.1975,0.0882,1.648,4.1,18.3,457,2141,0.3556,0.1902,0.2157,0
B4117978,17,True,female,Student,3,3.875286157550097,0.05079750526654422,0.006024096385542168,0.0,0.005185185185185186,0.0037898363479758833,1,0.2314,0.5687,0.1061,1.811,5.38,42.0,463,1017,0.457,0.2757,0.4663,1
B4118024,15,True,male,Student,2,3.8201197053406997,0.07473910374462861,0.0055248618784530384,0.0,0.0005555555555555556,0.0,1,0.0392,0.4555,0.0804,0.898,2.91,41.1,543,263,0.4417,0.0472,0.4442,1
B4118197,25,False,female,Education,3,4.314255680801575,0.03860580732561408,0.003968253968253968,0.0,0.0014814814814814814,0.0,1,0.4137,0.1845,0.1829,0.849,2.58,8.2,132,4137,0.1564,0.3701,0.0599,0
B4118610,17,True,male,Student,3,4.291928280746261,0.03620448179271709,0.0,0.0,0.003647349397707772,0.0,0,0.2508,0.5592,0.056,0.884,11.55,21.5,471,1005,0.6932,0.1461,0.3483,1
B4118729,16,True,female,Fashion,3,3.8256711808030412,0.08354122119268236,0.0,0.0,0.0020576131687242796,0.0273224043715847,0,0.4961,0.1511,0.059,1.543,2.3,19.2,143,1308,0.3328,0.25,0.0711,1
B4118995,25,False,male,indUnk,2,3.7687265917602994,0.043614836293343,0.0,0.0,0.0,0.0,0,0.1943,0.1537,0.01,0.782,4.08,7.1,287,3003,0.5133,0.2927,0.02,0
B4119478,24,False,female,indUnk,3,3.898122959004669,0.059645642727984234,0.00186219739292365,0.0,0.0038350189293585523,0.004629629629629629,1,0.1568,0.3152,0.2569,0.672,6.23,12.5,376,4430,0.539,0.5392,0.1871,0
B4119694,17,True,male,Student,3,3.9614507674588064,0.07284144391291392,0.011752814799144395,0.0,0.00037037037037037035,0.008156225996771389,1,0.272,0.6529,0.0569,1.395,6.59,34.2,500,839,0.6894,0.2118,0.3889,1
B4120194,17,True,female,Arts,3,3.8602459291477054,0.10511994415582675,0.0018726591760299626,0.0,0.0007407407407407407,0.0,1,0.01,0.5021,0.2339,1.159,0.5,23.9,791,575,0.5099,0.0841,0.1724,1
B4120538,15,True,male,indUnk,3,3.907557814111062,0.06035793194874061,0.011637943732508468,0.0026881720430107525,0.008014907746835777,0.012043010752688174,1,0.01,0.4714,0.241,1.916,9.03,15.0,772,706,0.3682,0.2683,0.1137,1
B4120668,16,True,female,Student,3,4.142158113117709,0.05235435159677584,0.011019283746556474,0.0,0.0015910898965791568,0.008230452674897118,1,0.2922,0.4202,0.2344,1.429,5.1,22.8,230,468,0.6234,0.3253,0.1501,1
