blogger_id,age,is_teen,pct_active_school_hours,pct_active_evening,pct_active_late_night,weekend_weekday_session_ratio,sessions_per_day,avg_session_minutes,friend_count,account_age_days,share_short_video_views,share_news_views,night_notification_open_rate,source
S03539,23,False,0.2433,0.5046,0.1226,0.655,2.52,17.0,242,1883,0.3127,0.6123,0.042,synthetic_calibrated_demo
S03961,27,False,0.3979,0.2083,0.0466,1.071,7.38,23.3,235,4391,0.7037,0.268,0.2071,synthetic_calibrated_demo
S00864,15,True,0.0731,0.4384,0.0414,1.232,7.7,18.7,772,456,0.5778,0.1821,0.3537,synthetic_calibrated_demo
S04781,27,False,0.3417,0.2905,0.0628,1.076,5.17,29.3,143,1490,0.0241,0.1468,0.1199,synthetic_calibrated_demo
S05922,41,False,0.342,0.4924,0.148,1.252,8.66,8.7,208,3262,0.4932,0.2798,0.0493,synthetic_calibrated_demo
S03066,15,True,0.1047,0.3362,0.01,1.086,3.48,8.9,59,809,0.8976,0.0348,0.3408,synthetic_calibrated_demo
S04558,26,False,0.2246,0.3047,0.0593,1.395,5.24,24.4,98,195,0.414,0.3033,0.218,synthetic_calibrated_demo
S02233,15,True,0.0131,0.398,0.0541,1.049,7.39,32.2,726,1033,0.4464,0.119,0.2644,synthetic_calibrated_demo
S04099,24,False,0.5583,0.29,0.1326,1.493,3.16,31.3,432,4438,0.2177,0.2113,0.2162,synthetic_calibrated_demo
S00371,16,True,0.1794,0.5533,0.2488,1.672,8.76,23.1,376,409,0.7666,0.182,0.1791,synthetic_calibrated_demo
S06072,47,False,0.0813,0.4201,0.2775,0.3,7.55,25.7,194,862,0.5198,0.2734,0.2494,synthetic_calibrated_demo
S03527,25,False,0.4519,0.0686,0.0347,1.328,4.9,4.8,545,1681,0.2793,0.1731,0.01,synthetic_calibrated_demo
S04352,24,False,0.4545,0.3953,0.01,0.971,4.77,13.9,399,3467,0.206,0.2037,0.4115,synthetic_calibrated_demo
S03182,14,True,0.1565,0.478,0.1975,1.838,9.49,31.5,325,208,0.3153,0.0968,0.269,synthetic_calibrated_demo
S04004,23,False,0.4979,0.3016,0.0585,1.277,6.75,22.3,546,4079,0.712,0.2165,0.2378,synthetic_calibrated_demo
S05081,27,False,0.3954,0.2952,0.0404,1.12,4.49,14.4,525,3825,0.2648,0.3484,0.2028,synthetic_calibrated_demo
S05378,42,False,0.5255,0.2946,0.0512,1.58,4.36,18.6,381,1382,0.4547,0.1285,0.0398,synthetic_calibrated_demo
S06175,45,False,0.0162,0.3571,0.2314,0.563,11.51,13.2,175,1104,0.5977,0.0114,0.2485,synthetic_calibrated_demo
S05837,44,False,0.4936,0.3409,0.0776,0.78,4.75,17.3,562,3531,0.1784,0.0161,0.1206,synthetic_calibrated_demo
S06364,41,False,0.1501,0.2854,0.1366,1.031,4.59,14.2,274,1282,0.5778,0.3074,0.2209,synthetic_calibrated_demo
S04667,26,False,0.309,0.2745,0.1015,0.602,4.46,5.7,567,785,0.2472,0.4617,0.2272,synthetic_calibrated_demo
S03143,17,True,0.01,0.6495,0.1612,1.248,2.34,31.1,572,780,0.4758,0.1747,0.4492,synthetic_calibrated_demo
S05533,44,False,0.338,0.2255,0.1538,0.9,6.34,29.4,129,3550,0.3567,0.3405,0.1369,synthetic_calibrated_demo
S01421,15,True,0.2211,0.4006,0.2225,1.594,8.24,26.5,480,464,0.7222,0.0269,0.2023,synthetic_calibrated_demo
S02045,14,True,0.2975,0.5248,0.1579,1.486,6.18,11.9,607,1203,0.7081,0.212,0.3283,synthetic_calibrated_demo
S00122,13,True,0.01,0.5242,0.3056,0.703,9.23,40.8,554,345,0.4452,0.0635,0.3969,synthetic_calibrated_demo
S00479,16,True,0.2265,0.3143,0.3511,1.132,10.8,9.8,691,401,0.6423,0.0452,0.1918,synthetic_calibrated_demo
S02592,14,True,0.1181,0.4221,0.1054,1.065,8.0,23.6,193,252,0.7844,0.0883,0.1302,synthetic_calibrated_demo
S05153,23,False,0.1852,0.2833,0.0852,1.121,7.48,24.1,665,500,0.3505,0.2934,0.2809,synthetic_calibrated_demo
S06830,46,False,0.2417,0.2189,0.1651,0.958,6.72,25.2,222,462,0.3901,0.1627,0.253,synthetic_calibrated_demo
S06537,47,False,0.2982,0.4901,0.1072,0.886,1.16,19.1,115,2267,0.2169,0.5372,0.141,synthetic_calibrated_demo
S05025,26,False,0.2644,0.5026,0.2137,1.36,6.27,19.1,500,359,0.4336,0.1567,0.2536,synthetic_calibrated_demo
S00940,15,True,0.3344,0.3289,0.01,0.938,5.42,24.0,453,1127,0.5404,0.1982,0.3223,synthetic_calibrated_demo
S02284,13,True,0.3624,0.588,0.0278,1.705,5.16,33.2,575,260,0.3183,0.1784,0.2222,synthetic_calibrated_demo
S05113,26,False,0.1001,0.1793,0.2302,0.726,4.26,31.0,46,2750,0.3917,0.2079,0.1801,synthetic_calibrated_demo
S00439,17,True,0.5613,0.4093,0.0098,2.18,3.59,29.7,117,855,0.8723,0.0125,0.2098,synthetic_calibrated_demo
S00847,15,True,0.0573,0.2377,0.1279,1.825,5.54,17.5,155,1096,0.3359,0.0214,0.2485,synthetic_calibrated_demo
S01883,17,True,0.2183,0.5689,0.1913,1.161,6.24,52.0,693,160,0.2194,0.0283,0.3165,synthetic_calibrated_demo
S02392,16,True,0.3505,0.2016,0.2142,1.344,7.59,23.9,430,445,0.5802,0.1511,0.2174,synthetic_calibrated_demo
S05736,41,False,0.2703,0.2145,0.1051,1.289,6.64,6.1,111,1892,0.0852,0.4079,0.1835,synthetic_calibrated_demo
S05008,23,False,0.219,0.2431,0.1373,1.21,6.2,26.1,318,4357,0.3481,0.1926,0.1565,synthetic_calibrated_demo
S01173,13,True,0.4206,0.4083,0.1515,1.062,4.68,23.2,715,1082,0.6892,0.0879,0.2085,synthetic_calibrated_demo
S03780,25,False,0.1794,0.208,0.136,0.473,4.75,2.0,205,3891,0.3197,0.0825,0.1732,synthetic_calibrated_demo
S02519,13,True,0.1897,0.4567,0.2014,1.029,6.95,16.8,723,585,0.5408,0.2264,0.2632,synthetic_calibrated_demo
S05555,34,False,0.2478,0.3757,0.2936,0.893,4.48,26.7,109,1358,0.3873,0.266,0.3586,synthetic_calibrated_demo
S01741,14,True,0.0339,0.3372,0.1215,0.868,4.8,27.7,465,226,0.6595,0.2067,0.1781,synthetic_calibrated_demo
S04595,27,False,0.5468,0.0587,0.2139,1.079,4.44,15.0,217,169,0.2506,0.1646,0.1569,synthetic_calibrated_demo
S02522,15,True,0.0769,0.5054,0.1202,1.529,5.02,32.1,713,1189,0.6419,0.0606,0.4552,synthetic_calibrated_demo
S06221,42,False,0.132,0.1843,0.0214,0.766,2.75,18.4,255,809,0.3889,0.2905,0.1561,synthetic_calibrated_demo
S00279,15,True,0.3006,0.413,0.0389,1.292,6.64,19.5,768,185,0.2713,0.2724,0.369,synthetic_calibrated_demo
S02389,17,True,0.1802,0.2411,0.072,0.666,3.83,18.1,578,3375,0.3917,0.2452,0.1173,synthetic_calibrated_demo
S01536,14,True,0.1475,0.4559,0.1147,1.501,7.12,21.2,254,329,0.4212,0.1626,0.4177,synthetic_calibrated_demo
S04290,26,False,0.2829,0.1624,0.1521,1.304,1.96,19.5,132,465,0.1271,0.1677,0.2144,synthetic_calibrated_demo
S04163,25,False,0.4659,0.1577,0.1757,0.781,4.95,17.8,210,3444,0.4719,0.3814,0.08,synthetic_calibrated_demo
S06188,45,False,0.3405,0.4688,0.126,1.053,8.49,2.3,484,1989,0.3259,0.2714,0.2014,synthetic_calibrated_demo
S03936,25,False,0.4331,0.1897,0.0812,0.708,1.83,24.1,445,874,0.3789,0.1279,0.2183,synthetic_calibrated_demo
S06612,41,False,0.4552,0.2913,0.0982,0.709,3.31,27.2,262,4113,0.5464,0.3596,0.1079,synthetic_calibrated_demo
S01101,17,True,0.3431,0.3996,0.0485,1.121,1.57,20.7,188,276,0.6788,0.1684,0.1279,synthetic_calibrated_demo
S02732,15,True,0.2476,0.4612,0.1679,1.357,9.02,41.9,198,682,0.3586,0.1454,0.4419,synthetic_calibrated_demo
S01882,16,True,0.1989,0.5056,0.2797,1.162,2.9,24.5,758,598,0.809,0.1305,0.2382,synthetic_calibrated_demo
S01477,15,True,0.2453,0.3045,0.01,1.816,9.45,28.4,435,315,0.3479,0.2887,0.1558,synthetic_calibrated_demo
S00577,13,True,0.2888,0.2558,0.264,1.478,5.61,32.1,302,735,0.23,0.01,0.134,synthetic_calibrated_demo
S00059,13,True,0.1369,0.5791,0.1205,1.488,12.05,34.4,376,629,0.5675,0.1448,0.2591,synthetic_calibrated_demo
S05540,40,False,0.1912,0.1946,0.1671,0.975,1.13,6.5,282,3750,0.5953,0.3454,0.1348,synthetic_calibrated_demo
S00787,17,True,0.3094,0.2462,0.0789,2.237,7.69,17.4,212,429,0.6329,0.1704,0.4337,synthetic_calibrated_demo
S06409,33,False,0.4163,0.4191,0.1452,1.179,2.93,8.1,411,745,0.2641,0.2814,0.2253,synthetic_calibrated_demo
S04446,26,False,0.3933,0.1564,0.017,0.946,5.51,27.1,166,3383,0.2991,0.3476,0.1412,synthetic_calibrated_demo
S01618,16,True,0.1258,0.1611,0.0734,1.612,9.04,32.1,560,1201,0.6261,0.1566,0.3749,synthetic_calibrated_demo
S04128,25,False,0.2888,0.2257,0.0773,0.824,3.86,16.7,481,3509,0.4208,0.5449,0.1285,synthetic_calibrated_demo
S01862,15,True,0.1253,0.3788,0.0372,1.015,2.94,27.6,301,1342,0.7778,0.2252,0.2884,synthetic_calibrated_demo
S02689,17,True,0.1641,0.6819,0.1365,1.339,6.09,29.6,606,202,0.3041,0.0444,0.1335,synthetic_calibrated_demo
S01183,17,True,0.2535,0.527,0.1571,1.399,8.61,24.5,797,1302,0.5686,0.3425,0.095,synthetic_calibrated_demo
S03771,23,False,0.4695,0.3989,0.1132,1.482,3.37,27.7,181,2086,0.5288,0.1957,0.1198,synthetic_calibrated_demo
S06974,34,False,0.3813,0.0707,0.01,0.994,0.84,12.9,282,3374,0.3825,0.2149,0.1124,synthetic_calibrated_demo
S02080,14,True,0.2389,0.4447,0.1626,1.962,8.14,30.0,361,698,0.6571,0.1594,0.2706,synthetic_calibrated_demo
S03246,17,True,0.3958,0.1472,0.1323,1.195,0.5,19.4,109,2288,0.1003,0.5096,0.1779,synthetic_calibrated_demo
S04538,24,False,0.1967,0.4569,0.2795,1.792,6.32,10.4,494,994,0.5138,0.1266,0.4034,synthetic_calibrated_demo
S05934,36,False,0.3343,0.3002,0.0905,0.725,3.26,10.8,463,4272,0.1187,0.1455,0.1455,synthetic_calibrated_demo
S00184,17,True,0.2323,0.197,0.0299,0.883,8.74,31.6,98,1909,0.2611,0.0224,0.0605,synthetic_calibrated_demo
S04751,26,False,0.01,0.2872,0.1915,1.434,2.33,8.4,109,4277,0.4872,0.2445,0.1638,synthetic_calibrated_demo
S05037,24,False,0.4221,0.3255,0.1185,1.601,5.99,15.6,164,1683,0.5114,0.4271,0.1176,synthetic_calibrated_demo
S00420,16,True,0.2302,0.218,0.1201,1.255,4.61,20.3,617,892,0.5932,0.2497,0.2691,synthetic_calibrated_demo
S04878,25,False,0.1855,0.2014,0.1176,1.484,6.37,16.6,28,1636,0.1522,0.3405,0.3541,synthetic_calibrated_demo
S00553,16,True,0.1492,0.469,0.1494,0.98,4.03,20.9,144,37,0.6902,0.1149,0.0928,synthetic_calibrated_demo
S02728,14,True,0.3781,0.4428,0.1634,0.3,8.15,14.0,471,1626,0.5874,0.2322,0.0639,synthetic_calibrated_demo
S05782,45,False,0.3216,0.368,0.2851,1.421,6.45,14.0,469,263,0.4309,0.1104,0.2139,synthetic_calibrated_demo
S04366,26,False,0.1593,0.2678,0.1643,1.084,1.36,14.3,91,4392,0.206,0.2315,0.19,synthetic_calibrated_demo
S05324,35,False,0.5577,0.2151,0.1372,1.013,2.73,14.1,461,1117,0.1845,0.1645,0.0717,synthetic_calibrated_demo
S00443,14,True,0.5062,0.1538,0.1897,1.603,7.21,25.5,242,668,0.4279,0.1916,0.0264,synthetic_calibrated_demo
S05697,40,False,0.5272,0.3203,0.1341,1.027,5.88,8.7,419,4110,0.3421,0.2267,0.2239,synthetic_calibrated_demo
S01569,14,True,0.2209,0.3323,0.0638,1.662,9.73,48.6,663,1334,0.4178,0.0942,0.0308,synthetic_calibrated_demo
S02387,13,True,0.1158,0.2508,0.3688,1.511,8.53,10.5,609,795,0.5539,0.1058,0.1594,synthetic_calibrated_demo
S02177,15,True,0.2613,0.6222,0.0989,1.052,3.9,34.3,324,434,0.7075,0.0924,0.4758,synthetic_calibrated_demo
S01487,13,True,0.2847,0.5119,0.131,1.19,4.74,30.5,90,381,0.631,0.1777,0.3791,synthetic_calibrated_demo
S01615,13,True,0.2919,0.5098,0.1796,1.356,5.03,41.1,260,604,0.4608,0.1522,0.1184,synthetic_calibrated_demo
S00181,17,True,0.2281,0.3415,0.1765,0.962,6.24,15.7,44,827,0.5847,0.3397,0.0826,synthetic_calibrated_demo
S04368,25,False,0.3497,0.3518,0.0942,1.289,4.36,5.5,457,3580,0.3267,0.2586,0.1439,synthetic_calibrated_demo
S00794,17,True,0.2662,0.3245,0.0476,1.361,7.31,25.0,309,358,0.5874,0.2281,0.2703,synthetic_calibrated_demo
S01385,15,True,0.2232,0.5123,0.2447,1.307,4.04,29.0,257,790,0.344,0.2162,0.2987,synthetic_calibrated_demo
S04832,26,False,0.4165,0.3508,0.1299,0.614,3.14,14.3,282,2518,0.2509,0.3352,0.0769,synthetic_calibrated_demo
S01465,17,True,0.2597,0.4739,0.1724,0.895,10.14,26.5,413,612,0.3785,0.1635,0.1675,synthetic_calibrated_demo
S04207,24,False,0.3006,0.0312,0.1059,0.873,3.38,29.7,25,4093,0.2717,0.297,0.1938,synthetic_calibrated_demo
S05094,23,False,0.1648,0.5009,0.0767,0.807,5.36,13.5,206,2876,0.4298,0.384,0.1118,synthetic_calibrated_demo
S02020,17,True,0.317,0.4318,0.1684,1.986,11.53,38.5,767,955,0.4278,0.1523,0.2645,synthetic_calibrated_demo
S05044,25,False,0.0535,0.5514,0.1195,1.201,8.53,22.8,43,594,0.737,0.01,0.3868,synthetic_calibrated_demo
S02166,17,True,0.1933,0.4761,0.1844,0.605,6.15,6.6,258,946,0.5083,0.3474,0.3707,synthetic_calibrated_demo
S05058,27,False,0.2395,0.4609,0.1424,1.207,3.02,34.7,283,2855,0.1967,0.247,0.1239,synthetic_calibrated_demo
S00530,13,True,0.1936,0.404,0.101,1.635,11.9,19.8,712,45,0.3872,0.1262,0.0448,synthetic_calibrated_demo
S05414,45,False,0.3048,0.474,0.1461,1.735,6.9,28.2,277,514,0.372,0.01,0.2145,synthetic_calibrated_demo
S00710,14,True,0.1607,0.3259,0.2913,1.547,6.93,24.6,276,414,0.2353,0.0336,0.3744,synthetic_calibrated_demo
S03896,25,False,0.1208,0.5943,0.2196,1.312,5.96,37.9,386,931,0.4629,0.079,0.4972,synthetic_calibrated_demo
S04401,26,False,0.2724,0.4327,0.1265,1.402,5.2,34.6,324,528,0.5707,0.1743,0.3909,synthetic_calibrated_demo
S00558,16,True,0.364,0.2966,0.2231,1.185,3.91,16.4,543,227,0.3207,0.3052,0.1323,synthetic_calibrated_demo
S05889,36,False,0.0284,0.531,0.0141,1.232,2.76,21.4,227,1138,0.4738,0.0701,0.3605,synthetic_calibrated_demo
S06354,47,False,0.2642,0.2583,0.1886,0.805,4.46,17.2,54,1310,0.4165,0.5911,0.2236,synthetic_calibrated_demo
S05835,45,False,0.222,0.132,0.01,1.197,5.07,13.1,243,4340,0.1571,0.208,0.1245,synthetic_calibrated_demo
S06587,36,False,0.4567,0.2644,0.1127,1.133,5.34,18.4,73,403,0.1576,0.2825,0.0914,synthetic_calibrated_demo
S00907,13,True,0.0597,0.4563,0.1726,1.517,10.21,26.1,764,714,0.4044,0.1148,0.2195,synthetic_calibrated_demo
S02882,15,True,0.1999,0.2434,0.0695,0.856,6.94,23.9,705,545,0.515,0.1852,0.348,synthetic_calibrated_demo
S03656,25,False,0.066,0.408,0.01,1.301,5.7,29.8,711,145,0.448,0.1357,0.1933,synthetic_calibrated_demo
S05931,39,False,0.276,0.4143,0.0587,0.484,6.27,14.4,437,4085,0.5469,0.2513,0.1827,synthetic_calibrated_demo
S03589,27,False,0.2876,0.25,0.0923,1.114,5.52,12.3,536,207,0.3571,0.319,0.0658,synthetic_calibrated_demo
S01665,15,True,0.2775,0.3911,0.1612,0.94,4.91,13.8,468,1209,0.6859,0.0491,0.5012,synthetic_calibrated_demo
S03832,24,False,0.3198,0.0695,0.1424,1.325,1.74,14.6,277,3215,0.4415,0.2618,0.0788,synthetic_calibrated_demo
S06576,33,False,0.2754,0.2664,0.1218,1.217,5.87,5.0,293,870,0.3778,0.4685,0.2872,synthetic_calibrated_demo
S02840,17,True,0.3705,0.3563,0.198,1.926,6.01,28.1,402,1040,0.3974,0.1537,0.2339,synthetic_calibrated_demo
S04597,27,False,0.367,0.4228,0.01,1.409,3.59,18.6,490,3687,0.4696,0.0574,0.1445,synthetic_calibrated_demo
S00926,16,True,0.1328,0.4496,0.2434,1.144,1.6,19.1,330,1377,0.6213,0.1533,0.188,synthetic_calibrated_demo
S02453,15,True,0.2308,0.2951,0.0744,1.167,7.4,11.4,505,1397,0.5162,0.134,0.1054,synthetic_calibrated_demo
S02622,13,True,0.2156,0.4696,0.1764,1.392,7.37,21.8,594,1064,0.6855,0.0527,0.4894,synthetic_calibrated_demo
S04624,26,False,0.3994,0.3943,0.1171,1.12,5.21,19.1,321,807,0.1994,0.01,0.087,synthetic_calibrated_demo
S00015,15,True,0.01,0.4171,0.0649,1.814,7.13,24.5,250,276,0.3893,0.2452,0.3689,synthetic_calibrated_demo
S06325,38,False,0.3194,0.4954,0.1655,1.074,4.58,14.3,590,1276,0.3318,0.114,0.0117,synthetic_calibrated_demo
S00315,15,True,0.0702,0.4837,0.2192,1.704,7.16,25.8,746,600,0.8315,0.1019,0.39,synthetic_calibrated_demo
S05362,44,False,0.4296,0.5191,0.0324,0.704,1.96,26.8,412,3147,0.2582,0.0906,0.1569,synthetic_calibrated_demo
S05054,23,False,0.3884,0.2961,0.0902,1.02,3.83,27.4,415,3625,0.3799,0.3023,0.2737,synthetic_calibrated_demo
S01161,16,True,0.1006,0.619,0.1978,0.728,9.24,32.8,603,887,0.6777,0.2482,0.2217,synthetic_calibrated_demo
S01488,14,True,0.1967,0.4428,0.1174,1.344,9.22,29.4,548,170,0.5264,0.2435,0.3728,synthetic_calibrated_demo
S06787,34,False,0.3089,0.5955,0.0779,0.974,5.77,27.7,96,84,0.0676,0.4595,0.2571,synthetic_calibrated_demo
S06881,46,False,0.2565,0.487,0.1578,1.191,6.61,19.8,267,1595,0.4314,0.057,0.1485,synthetic_calibrated_demo
S01362,15,True,0.2287,0.6237,0.1313,1.331,4.59,24.7,143,1257,0.1419,0.1951,0.4132,synthetic_calibrated_demo
S01694,13,True,0.1017,0.4462,0.01,0.776,2.16,42.8,560,207,0.3036,0.3594,0.187,synthetic_calibrated_demo
S01212,17,True,0.2233,0.296,0.142,1.345,0.5,3.9,453,603,0.1907,0.276,0.2885,synthetic_calibrated_demo
S03599,25,False,0.2232,0.1835,0.01,1.589,3.48,15.0,174,833,0.405,0.4035,0.2395,synthetic_calibrated_demo
S01703,15,True,0.3182,0.352,0.037,1.01,9.78,33.6,198,174,0.2853,0.0868,0.4955,synthetic_calibrated_demo
S05514,40,False,0.3277,0.3161,0.2145,0.546,5.55,25.4,110,427,0.5118,0.244,0.0118,synthetic_calibrated_demo
S05430,46,False,0.2605,0.2865,0.0347,0.829,5.97,12.2,90,330,0.6858,0.3845,0.0745,synthetic_calibrated_demo
S05815,43,False,0.4276,0.3392,0.1259,1.174,2.29,21.1,522,1864,0.2368,0.3387,0.1279,synthetic_calibrated_demo
S05755,40,False,0.2948,0.4205,0.265,0.917,6.85,16.9,429,3824,0.3727,0.2178,0.0342,synthetic_calibrated_demo
S03954,27,False,0.3763,0.4096,0.1247,0.993,5.37,20.6,363,3757,0.0759,0.275,0.2196,synthetic_calibrated_demo
S05808,33,False,0.2631,0.4025,0.0156,0.957,3.54,30.8,45,1048,0.5396,0.2416,0.1297,synthetic_calibrated_demo
S05119,25,False,0.4725,0.3388,0.01,1.088,5.7,10.0,165,97,0.1769,0.1972,0.1785,synthetic_calibrated_demo
S02691,14,True,0.0334,0.1781,0.0593,1.715,3.89,6.1,656,742,0.3138,0.2845,0.2865,synthetic_calibrated_demo
S06022,44,False,0.0463,0.3797,0.1644,1.709,3.68,15.5,336,559,0.6757,0.1975,0.4734,synthetic_calibrated_demo
S05250,38,False,0.4006,0.3829,0.0336,1.129,4.82,12.1,174,755,0.3208,0.2522,0.2334,synthetic_calibrated_demo
S01323,16,True,0.3171,0.4674,0.1961,1.65,5.06,14.1,230,755,0.6958,0.2338,0.2204,synthetic_calibrated_demo
S05593,35,False,0.0648,0.4708,0.0963,0.756,2.31,17.6,141,4494,0.46,0.4318,0.077,synthetic_calibrated_demo
S04305,24,False,0.5778,0.2088,0.1482,1.056,2.1,29.3,271,699,0.1498,0.1793,0.2215,synthetic_calibrated_demo
S03484,17,True,0.3419,0.414,0.1121,1.441,6.72,25.2,198,529,0.6708,0.1561,0.3649,synthetic_calibrated_demo
S01860,14,True,0.1133,0.5442,0.0949,1.553,5.18,33.4,474,311,0.5629,0.11,0.19,synthetic_calibrated_demo
S04974,26,False,0.2905,0.2827,0.2274,1.06,2.37,21.3,392,2798,0.4412,0.2572,0.256,synthetic_calibrated_demo
S00387,17,True,0.2704,0.506,0.201,1.084,4.28,44.6,417,1007,0.2,0.1621,0.2284,synthetic_calibrated_demo
S04336,27,False,0.1765,0.3014,0.1614,0.714,4.54,18.8,387,3914,0.1674,0.3243,0.0453,synthetic_calibrated_demo
S01032,14,True,0.135,0.283,0.1948,0.936,10.81,11.1,168,430,0.8279,0.1108,0.3308,synthetic_calibrated_demo
S06339,44,False,0.2338,0.532,0.1096,1.247,6.61,28.9,233,2759,0.3616,0.1619,0.087,synthetic_calibrated_demo
S03886,24,False,0.3407,0.4212,0.095,1.085,5.1,9.5,140,789,0.37,0.09,0.4387,synthetic_calibrated_demo
S02653,15,True,0.096,0.4322,0.0988,1.619,7.7,25.9,463,952,0.2583,0.1017,0.3727,synthetic_calibrated_demo
S06914,36,False,0.2919,0.3785,0.183,1.281,7.55,12.7,284,336,0.4727,0.2118,0.2993,synthetic_calibrated_demo
S06583,42,False,0.344,0.2777,0.01,0.578,2.7,5.1,485,4244,0.2552,0.0719,0.1875,synthetic_calibrated_demo
S02825,14,True,0.3154,0.2823,0.1628,0.819,7.24,35.4,438,2847,0.0808,0.3736,0.1599,synthetic_calibrated_demo
S01010,14,True,0.2654,0.4049,0.1515,2.177,2.53,22.3,168,439,0.5387,0.1721,0.2028,synthetic_calibrated_demo
S01539,17,True,0.1579,0.5437,0.2491,1.018,7.67,29.9,46,661,0.4936,0.14,0.3593,synthetic_calibrated_demo
S00931,14,True,0.01,0.5416,0.1094,0.9,9.48,32.8,40,1001,0.2481,0.01,0.4673,synthetic_calibrated_demo
S02287,16,True,0.4699,0.3962,0.1182,1.169,4.94,17.4,543,2311,0.4843,0.1518,0.0951,synthetic_calibrated_demo
S00691,15,True,0.1558,0.5218,0.0834,1.208,8.77,30.7,539,36,0.3401,0.01,0.0955,synthetic_calibrated_demo
S00533,15,True,0.3108,0.4154,0.2547,1.609,9.33,18.2,481,395,0.2122,0.1899,0.4261,synthetic_calibrated_demo
S02399,13,True,0.217,0.4728,0.01,0.469,11.03,58.6,393,1100,0.7678,0.0738,0.091,synthetic_calibrated_demo
S02202,16,True,0.3413,0.1978,0.2578,1.234,5.55,18.2,593,4460,0.2831,0.4794,0.0882,synthetic_calibrated_demo
S00652,15,True,0.2118,0.5413,0.01,1.125,6.85,29.0,96,1013,0.4796,0.1049,0.3846,synthetic_calibrated_demo
S00033,14,True,0.032,0.4923,0.2382,0.906,9.54,14.3,414,698,0.5217,0.1856,0.0981,synthetic_calibrated_demo
S05343,45,False,0.4587,0.2705,0.1896,1.014,5.81,21.7,467,1593,0.3657,0.2822,0.1329,synthetic_calibrated_demo
S00044,15,True,0.2276,0.2363,0.0301,1.565,9.62,12.2,582,456,0.5179,0.01,0.1078,synthetic_calibrated_demo
S03357,16,True,0.2503,0.6998,0.01,1.075,6.06,18.4,164,191,0.5165,0.0301,0.3487,synthetic_calibrated_demo
S02288,16,True,0.2174,0.4156,0.2724,1.669,4.19,30.6,101,822,0.5212,0.2065,0.4413,synthetic_calibrated_demo
S00964,15,True,0.1042,0.5445,0.23,1.059,8.6,19.7,718,1100,0.3703,0.1296,0.2892,synthetic_calibrated_demo
S05796,46,False,0.597,0.1219,0.0605,1.273,8.93,32.3,328,1416,0.4326,0.4013,0.1264,synthetic_calibrated_demo
S05002,23,False,0.2941,0.4977,0.1264,1.131,7.89,23.2,306,2802,0.2886,0.2405,0.132,synthetic_calibrated_demo
S06162,37,False,0.3052,0.2419,0.114,0.851,7.22,2.0,37,948,0.0643,0.303,0.0474,synthetic_calibrated_demo
S06800,42,False,0.3097,0.4573,0.0639,1.156,6.86,23.7,201,1976,0.4331,0.3002,0.0714,synthetic_calibrated_demo
S02570,17,True,0.1804,0.4591,0.3059,1.406,8.72,20.2,297,418,0.7064,0.0768,0.1104,synthetic_calibrated_demo
S05985,36,False,0.2783,0.1559,0.01,0.835,6.15,22.4,147,1620,0.3203,0.2076,0.3311,synthetic_calibrated_demo
S06540,44,False,0.4416,0.24,0.078,1.577,4.92,17.6,153,623,0.5295,0.3144,0.0773,synthetic_calibrated_demo
S04149,23,False,0.3089,0.2666,0.2179,1.096,2.09,29.1,452,4254,0.4402,0.2657,0.0709,synthetic_calibrated_demo
S05209,25,False,0.3785,0.4016,0.2007,0.854,2.11,13.2,54,70,0.2818,0.1701,0.0711,synthetic_calibrated_demo
S05911,33,False,0.506,0.3305,0.1438,1.203,2.83,32.4,284,787,0.433,0.4317,0.2044,synthetic_calibrated_demo
S02526,13,True,0.0945,0.1099,0.1665,0.712,3.13,18.1,411,896,0.4013,0.4386,0.1095,synthetic_calibrated_demo
S00026,14,True,0.2787,0.1877,0.1185,1.099,1.47,17.2,218,3464,0.4653,0.204,0.2571,synthetic_calibrated_demo
S03605,27,False,0.3109,0.2479,0.0792,1.343,9.47,17.1,197,3408,0.5599,0.5701,0.1371,synthetic_calibrated_demo
S00063,13,True,0.0546,0.2085,0.0814,0.988,8.16,13.4,481,72,0.5205,0.3031,0.1969,synthetic_calibrated_demo
S01044,17,True,0.3765,0.3661,0.2122,1.087,13.13,22.0,247,1298,0.5451,0.2191,0.2783,synthetic_calibrated_demo
S02654,16,True,0.4442,0.3937,0.1431,1.751,6.66,23.2,222,701,0.188,0.0538,0.3446,synthetic_calibrated_demo
S04871,23,False,0.4322,0.4603,0.0888,1.04,5.14,18.9,518,1530,0.1219,0.2098,0.1824,synthetic_calibrated_demo
S00227,17,True,0.0211,0.426,0.0803,1.451,10.25,29.4,69,742,0.6073,0.1139,0.3033,synthetic_calibrated_demo
S02746,15,True,0.201,0.3358,0.0711,1.205,9.51,27.6,268,866,0.4673,0.0861,0.4831,synthetic_calibrated_demo
S04709,26,False,0.2559,0.2458,0.1896,1.221,5.51,25.2,580,1403,0.4473,0.3885,0.2569,synthetic_calibrated_demo
S04623,23,False,0.3045,0.2129,0.1069,0.547,6.09,2.0,84,2033,0.2079,0.2494,0.0966,synthetic_calibrated_demo
S06333,38,False,0.4873,0.4618,0.032,1.062,7.16,22.4,325,3924,0.4446,0.1868,0.1798,synthetic_calibrated_demo
S03148,17,True,0.3206,0.3833,0.1408,1.023,7.77,13.5,138,232,0.0856,0.1422,0.2992,synthetic_calibrated_demo
